time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2020-03-01T12:00:00Z,8.375,79.725,28.27
2020-03-02T12:00:00Z,8.375,79.725,28.26
2020-03-03T12:00:00Z,8.375,79.725,28.23
2020-03-04T12:00:00Z,8.375,79.725,28.26
2020-03-05T12:00:00Z,8.375,79.725,28.48
2020-03-06T12:00:00Z,8.375,79.725,28.52
2020-03-07T12:00:00Z,8.375,79.725,28.86
2020-03-08T12:00:00Z,8.375,79.725,29.080000000000002
2020-03-09T12:00:00Z,8.375,79.725,29.09
2020-03-10T12:00:00Z,8.375,79.725,29.18
2020-03-11T12:00:00Z,8.375,79.725,29.14
2020-03-12T12:00:00Z,8.375,79.725,29.16
2020-03-13T12:00:00Z,8.375,79.725,29.080000000000002
2020-03-14T12:00:00Z,8.375,79.725,29.0
2020-03-15T12:00:00Z,8.375,79.725,29.09
2020-03-16T12:00:00Z,8.375,79.725,29.12
2020-03-17T12:00:00Z,8.375,79.725,29.060000000000002
2020-03-18T12:00:00Z,8.375,79.725,29.14
2020-03-19T12:00:00Z,8.375,79.725,29.330000000000002
2020-03-20T12:00:00Z,8.375,79.725,29.42
2020-03-21T12:00:00Z,8.375,79.725,29.76
2020-03-22T12:00:00Z,8.375,79.725,29.82
2020-03-23T12:00:00Z,8.375,79.725,29.97
2020-03-24T12:00:00Z,8.375,79.725,29.91
2020-03-25T12:00:00Z,8.375,79.725,29.830000000000002
2020-03-26T12:00:00Z,8.375,79.725,29.73
2020-03-27T12:00:00Z,8.375,79.725,29.53
2020-03-28T12:00:00Z,8.375,79.725,29.580000000000002
2020-03-29T12:00:00Z,8.375,79.725,29.66
2020-03-30T12:00:00Z,8.375,79.725,29.82
2020-03-31T12:00:00Z,8.375,79.725,29.88
2020-04-01T12:00:00Z,8.375,79.725,29.75
2020-04-02T12:00:00Z,8.375,79.725,29.86
2020-04-03T12:00:00Z,8.375,79.725,29.96
2020-04-04T12:00:00Z,8.375,79.725,29.95
2020-04-05T12:00:00Z,8.375,79.725,30.29
2020-04-06T12:00:00Z,8.375,79.725,30.490000000000002
2020-04-07T12:00:00Z,8.375,79.725,30.54
2020-04-08T12:00:00Z,8.375,79.725,30.6
2020-04-09T12:00:00Z,8.375,79.725,30.71
2020-04-10T12:00:00Z,8.375,79.725,30.85
2020-04-11T12:00:00Z,8.375,79.725,30.7
2020-04-12T12:00:00Z,8.375,79.725,30.59
2020-04-13T12:00:00Z,8.375,79.725,30.6
2020-04-14T12:00:00Z,8.375,79.725,30.650000000000002
2020-04-15T12:00:00Z,8.375,79.725,30.68
