time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2024-10-07T12:00:00Z,8.725,81.175,29.66
2024-10-08T12:00:00Z,8.725,81.175,29.55
2024-10-09T12:00:00Z,8.725,81.175,29.38
2024-10-10T12:00:00Z,8.725,81.175,29.5
2024-10-11T12:00:00Z,8.725,81.175,29.490000000000002
2024-10-12T12:00:00Z,8.725,81.175,29.62
2024-10-13T12:00:00Z,8.725,81.175,29.47
2024-10-14T12:00:00Z,8.725,81.175,29.5
2024-10-15T12:00:00Z,8.725,81.175,29.39
2024-10-16T12:00:00Z,8.725,81.175,29.34
2024-10-17T12:00:00Z,8.725,81.175,29.47
2024-10-18T12:00:00Z,8.725,81.175,29.2
2024-10-19T12:00:00Z,8.725,81.175,29.330000000000002
2024-10-20T12:00:00Z,8.725,81.175,29.26
2024-10-21T12:00:00Z,8.725,81.175,29.330000000000002
2024-10-22T12:00:00Z,8.725,81.175,29.45
2024-10-23T12:00:00Z,8.725,81.175,29.45
2024-10-24T12:00:00Z,8.725,81.175,29.35
2024-10-25T12:00:00Z,8.725,81.175,29.25
2024-10-26T12:00:00Z,8.725,81.175,29.68
2024-10-27T12:00:00Z,8.725,81.175,29.78
2024-10-28T12:00:00Z,8.725,81.175,29.91
2024-10-29T12:00:00Z,8.725,81.175,30.0
2024-10-30T12:00:00Z,8.725,81.175,30.04
2024-10-31T12:00:00Z,8.725,81.175,30.04
2024-11-01T12:00:00Z,8.725,81.175,29.990000000000002
2024-11-02T12:00:00Z,8.725,81.175,30.0
2024-11-03T12:00:00Z,8.725,81.175,30.080000000000002
2024-11-04T12:00:00Z,8.725,81.175,30.03
2024-11-05T12:00:00Z,8.725,81.175,30.04
2024-11-06T12:00:00Z,8.725,81.175,30.09
2024-11-07T12:00:00Z,8.725,81.175,30.11
2024-11-08T12:00:00Z,8.725,81.175,29.98
2024-11-09T12:00:00Z,8.725,81.175,29.86
2024-11-10T12:00:00Z,8.725,81.175,29.76
2024-11-11T12:00:00Z,8.725,81.175,29.740000000000002
2024-11-12T12:00:00Z,8.725,81.175,29.68
2024-11-13T12:00:00Z,8.725,81.175,29.75
2024-11-14T12:00:00Z,8.725,81.175,29.73
2024-11-15T12:00:00Z,8.725,81.175,29.71
2024-11-16T12:00:00Z,8.725,81.175,29.810000000000002
2024-11-17T12:00:00Z,8.725,81.175,29.89
2024-11-18T12:00:00Z,8.725,81.175,29.810000000000002
2024-11-19T12:00:00Z,8.725,81.175,29.54
2024-11-20T12:00:00Z,8.725,81.175,29.400000000000002
2024-11-21T12:00:00Z,8.725,81.175,29.23
2024-11-22T12:00:00Z,8.725,81.175,29.3
2024-11-23T12:00:00Z,8.725,81.175,29.05
2024-11-24T12:00:00Z,8.725,81.175,28.76
2024-11-25T12:00:00Z,8.725,81.175,28.6
2024-11-26T12:00:00Z,8.725,81.175,28.490000000000002
2024-11-27T12:00:00Z,8.725,81.175,28.46
2024-11-28T12:00:00Z,8.725,81.175,28.35
2024-11-29T12:00:00Z,8.725,81.175,28.3
2024-11-30T12:00:00Z,8.725,81.175,28.6
2024-12-01T12:00:00Z,8.725,81.175,28.41
2024-12-02T12:00:00Z,8.725,81.175,28.23
2024-12-03T12:00:00Z,8.725,81.175,28.09
2024-12-04T12:00:00Z,8.725,81.175,28.3
2024-12-05T12:00:00Z,8.725,81.175,28.35
2024-12-06T12:00:00Z,8.725,81.175,28.25
2024-12-07T12:00:00Z,8.725,81.175,28.310000000000002
2024-12-08T12:00:00Z,8.725,81.175,28.36
2024-12-09T12:00:00Z,8.725,81.175,28.330000000000002
2024-12-10T12:00:00Z,8.725,81.175,28.28
2024-12-11T12:00:00Z,8.725,81.175,28.44
2024-12-12T12:00:00Z,8.725,81.175,28.42
2024-12-13T12:00:00Z,8.725,81.175,28.39
2024-12-14T12:00:00Z,8.725,81.175,28.16
2024-12-15T12:00:00Z,8.725,81.175,28.09
2024-12-16T12:00:00Z,8.725,81.175,27.86
2024-12-17T12:00:00Z,8.725,81.175,27.740000000000002
2024-12-18T12:00:00Z,8.725,81.175,27.75
2024-12-19T12:00:00Z,8.725,81.175,27.72
2024-12-20T12:00:00Z,8.725,81.175,27.580000000000002
2024-12-21T12:00:00Z,8.725,81.175,27.740000000000002
2024-12-22T12:00:00Z,8.725,81.175,27.55
2024-12-23T12:00:00Z,8.725,81.175,27.51
2024-12-24T12:00:00Z,8.725,81.175,27.6
2024-12-25T12:00:00Z,8.725,81.175,27.650000000000002
2024-12-26T12:00:00Z,8.725,81.175,27.66
2024-12-27T12:00:00Z,8.725,81.175,27.75
2024-12-28T12:00:00Z,8.725,81.175,27.77
2024-12-29T12:00:00Z,8.725,81.175,27.82
2024-12-30T12:00:00Z,8.725,81.175,27.59
2024-12-31T12:00:00Z,8.725,81.175,27.69
2025-01-01T12:00:00Z,8.725,81.175,27.54
2025-01-02T12:00:00Z,8.725,81.175,27.48
2025-01-03T12:00:00Z,8.725,81.175,27.29
2025-01-04T12:00:00Z,8.725,81.175,27.17
2025-01-05T12:00:00Z,8.725,81.175,27.19
2025-01-06T12:00:00Z,8.725,81.175,27.17
2025-01-07T12:00:00Z,8.725,81.175,27.12
2025-01-08T12:00:00Z,8.725,81.175,27.07
2025-01-09T12:00:00Z,8.725,81.175,27.02
2025-01-10T12:00:00Z,8.725,81.175,26.97
2025-01-11T12:00:00Z,8.725,81.175,26.96
2025-01-12T12:00:00Z,8.725,81.175,26.900000000000002
2025-01-13T12:00:00Z,8.725,81.175,26.96
2025-01-14T12:00:00Z,8.725,81.175,26.77
2025-01-15T12:00:00Z,8.725,81.175,26.71
2025-01-16T12:00:00Z,8.725,81.175,26.78
2025-01-17T12:00:00Z,8.725,81.175,26.91
2025-01-18T12:00:00Z,8.725,81.175,26.89
2025-01-19T12:00:00Z,8.725,81.175,26.88
2025-01-20T12:00:00Z,8.725,81.175,26.8
2025-01-21T12:00:00Z,8.725,81.175,26.71
2025-01-22T12:00:00Z,8.725,81.175,26.810000000000002
2025-01-23T12:00:00Z,8.725,81.175,26.64
2025-01-24T12:00:00Z,8.725,81.175,26.830000000000002
2025-01-25T12:00:00Z,8.725,81.175,26.87
2025-01-26T12:00:00Z,8.725,81.175,26.740000000000002
2025-01-27T12:00:00Z,8.725,81.175,26.73
2025-01-28T12:00:00Z,8.725,81.175,26.8
2025-01-29T12:00:00Z,8.725,81.175,26.8
2025-01-30T12:00:00Z,8.725,81.175,26.810000000000002
2025-01-31T12:00:00Z,8.725,81.175,27.21
2025-02-01T12:00:00Z,8.725,81.175,27.36
2025-02-02T12:00:00Z,8.725,81.175,27.46
2025-02-03T12:00:00Z,8.725,81.175,27.5
2025-02-04T12:00:00Z,8.725,81.175,27.53
2025-02-05T12:00:00Z,8.725,81.175,27.490000000000002
2025-02-06T12:00:00Z,8.725,81.175,27.59
2025-02-07T12:00:00Z,8.725,81.175,27.62
2025-02-08T12:00:00Z,8.725,81.175,27.41
2025-02-09T12:00:00Z,8.725,81.175,27.44
2025-02-10T12:00:00Z,8.725,81.175,27.48
2025-02-11T12:00:00Z,8.725,81.175,27.46
2025-02-12T12:00:00Z,8.725,81.175,27.69
2025-02-13T12:00:00Z,8.725,81.175,27.76
2025-02-14T12:00:00Z,8.725,81.175,27.79
2025-02-15T12:00:00Z,8.725,81.175,27.95
2025-02-16T12:00:00Z,8.725,81.175,28.01
2025-02-17T12:00:00Z,8.725,81.175,28.01
2025-02-18T12:00:00Z,8.725,81.175,28.03
2025-02-19T12:00:00Z,8.725,81.175,28.11
2025-02-20T12:00:00Z,8.725,81.175,28.26
2025-02-21T12:00:00Z,8.725,81.175,28.29
2025-02-22T12:00:00Z,8.725,81.175,28.26
2025-02-23T12:00:00Z,8.725,81.175,28.37
2025-02-24T12:00:00Z,8.725,81.175,28.52
2025-02-25T12:00:00Z,8.725,81.175,28.6
2025-02-26T12:00:00Z,8.725,81.175,28.64
2025-02-27T12:00:00Z,8.725,81.175,28.04
